selfies,p_np
[C][N][C][=Branch1][C][=O][C][C@@H1][Branch1][C][N][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C@H1][C@H1][S][C][Branch1][C][C][Branch1][C][C][C@@H1][Branch1][Branch2][N][Ring1][#Branch1][C][Ring1][=Branch2][=O][C][Branch1][C][O][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],0
[C][O][C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C@H1][C@H1][S][C][Branch1][C][C][Branch1][C][C][C@@H1][Branch1][Branch2][N][Ring1][#Branch1][C][Ring1][=Branch2][=O][C][Branch1][C][O][=O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],0
[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch1][#C][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#C][C@H1][Ring2][Ring1][Ring1][C][Branch1][C][O][=O],0
[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][O][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][C][C@H1][Ring2][Ring1][=Branch1][C][Branch1][C][O][=O],0
[C][N][Branch1][C][C][C@H1][C@@H1][C][C@@H1][C@H1][Branch1][C][O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=Branch2][Ring1][#C][=C][Ring1][N][C][=Branch1][C][=O][C@][Ring1][P][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][/O][C][Ring2][Ring1][#Branch2][=O][O],0
[C][N][Branch1][C][C][C@H1][C@@H1][C][C@@H1][C][C][=C][Branch2][Ring2][=N][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=Branch2][Ring1][#C][=C][Ring1][O][C][=Branch1][C][=O][C@][Ring1][S][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][/O][C][Ring2][Ring1][=Branch2][=O][O][N+1][Branch1][C][O-1][=O],0
[C][N][Branch1][C][C][C@H1][C@@H1][C][C@H1][C][=Branch2][Ring1][#Branch2][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][C@@][Ring1][=N][Branch1][C][C][O][C][=Branch1][C][=O][C@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][Branch2][=C][Branch1][C][/O][N][C][O][C][Ring2][Ring1][#C][=O],0
[O].[C][C@@H1][C@H1][C@H1][Branch1][C][O][C@H1][C@H1][Branch1][=Branch1][N][Branch1][C][C][C][C][=Branch1][C][=O][C][=Branch1][=Branch1][=C][Branch1][C][N][/O][/C][=Branch1][C][=O][C@@][Ring1][=C][Branch1][C][O][C][=Branch1][C][=O][C][Ring2][Ring1][Branch1][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][=C][Ring2][Ring1][#C][Ring1][#Branch1],0
[C][N][Branch1][C][C][C@H1][C@@H1][C][C@H1][C][=Branch2][Ring1][#Branch1][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Ring1][N][Branch1][C][C][O][C][=Branch1][C][=O][C@][Ring2][Ring1][Ring1][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][/O][C][Ring2][Ring1][N][=O],0
[C][N][Branch1][C][C][C@H1][C@@H1][C][C@@H1][C][C][=C][C][=C][Branch1][C][N][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch2][Ring1][#C][=C][Ring1][N][C][=Branch1][C][=O][C@][Ring1][P][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][/O][C][Ring2][Ring1][#Branch2][=O][O],0
[Cl-1].[C][N][Branch1][C][C][C@H1][C@@H1][C][C@H1][C][=Branch2][Ring1][#Branch2][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][C@@][Ring1][=N][Branch1][C][C][O][C][=Branch1][C][=O][C@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][\O][C][Ring2][Ring1][=N][=O].[H+1],0
[C][N][Branch1][C][C][C@H1][C@@H1][C][C@H1][C][=Branch2][Ring1][#Branch2][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][C@@][Ring1][=N][Branch1][C][C][O][C][=Branch1][C][=O][C@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][/O][C][Ring2][Ring1][=N][=O],0
[C][N][Branch1][C][C][C@H1][C@@H1][C][C@@H1][C@H1][Branch1][C][O][C][=C][Branch1][C][Cl][C][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch2][Ring1][S][=C][Ring1][=N][C][=Branch1][C][=O][C@][Ring2][Ring1][C][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][/O][C][Ring2][Ring1][O][=O][O],0
[O].[O].[C][N][Branch1][C][C][C@H1][C@@H1][C@@H1][Branch1][C][O][C@H1][C][=Branch2][Ring1][#Branch1][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Ring1][N][Branch1][C][C][O][C][=Branch1][C][=O][C@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][/O][C][Ring2][Ring1][=N][=O],0
[Cl-1].[C][N][Branch1][C][C][C@H1][C@@H1][C][C@H1][C][=Branch2][Ring1][#Branch2][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][C@@][Ring1][=N][Branch1][C][C][O][C][=Branch1][C][=O][C@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch1][=Branch1][=C][Branch1][C][N][/O][C][Ring2][Ring1][=N][=O].[H+1],0
[N][C][C][C][Branch1][C][O][C][N][C][C][C][Branch1][C][N][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][N][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Branch1][C][O][C][Ring2][Ring1][Ring2][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][N][C][Ring1][#Branch2][O],0
[N][C][C][C][C][C][Branch1][C][N][C][Branch1][Ring2][O][Ring1][#Branch1][O][C][C][Branch1][C][N][C][C][Branch1][C][N][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][N][C][Ring1][#Branch2][O][C][Ring2][Ring1][Ring2][O],0
[C][N][C][C][Branch1][C][O][C][Branch1][#Branch2][O][C][C][Ring1][#Branch1][Branch1][C][C][O][O][C][C][Branch1][C][O][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][N][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Branch1][C][N][C][C][Ring2][Ring1][Ring2][N][C][=Branch1][C][=O][C][Branch1][C][O][C][N],0
[N][C][C][O][C][Branch2][Ring2][=Branch2][O][C][C][Branch1][C][N][C][C][Branch1][C][N][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][N][C][Ring1][#Branch2][O][C][Ring2][Ring1][Ring2][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring2][Ring1][=C][O],0
[N][C][C][O][C][Branch2][Ring2][S][O][C][C][Branch1][C][N][C][C][Branch1][=Branch2][N][C][Branch1][Ring1][C][O][C][O][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][N][C][Ring1][#Branch2][O][C][Ring2][Ring1][=Branch2][O][C][Branch1][C][N][C][Branch1][C][O][C][Ring2][Ring2][Ring1][O],0
[N][C][C][C@H1][Branch1][C][O][C][=Branch1][C][=O][N][C@@H1][C][C@H1][Branch1][C][N][C@@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][N][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][N][C@H1][Ring1][#Branch2][O],1
[N][C][C][C@H1][Branch1][C][O][C][=Branch1][C][=O][N][C@@H1][C][C@H1][Branch1][C][N][C@@H1][Branch1][#C][O][C@H1][O][C@H1][Branch1][Ring1][C][N][C][C][C@H1][Ring1][Branch2][N][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][N][C@H1][Ring1][#Branch2][O],0
[N][C][C][O][C][Branch2][Ring2][=Branch2][O][C][C][Branch1][C][N][C][C][Branch1][C][N][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][N][C][Ring1][#Branch2][O][C][Ring2][Ring1][Ring2][O][C][Branch1][C][N][C][Branch1][C][O][C][Ring2][Ring1][=C][O],0
[C][N][C][Branch1][C][C][C][C][C][C][Branch1][C][N][C][Branch1][Ring2][O][Ring1][#Branch1][O][C][C][Branch1][C][N][C][C][Branch1][C][N][C][Branch2][Ring1][Branch1][O][C][O][C][C][Branch1][C][C][Branch1][C][O][C][Branch1][Ring1][N][C][C][Ring1][#Branch2][O][C][Ring2][Ring1][Ring2][O],0
[N][C][C@H1][O][C@H1][Branch2][Ring2][=Branch2][O][C@@H1][C@@H1][Branch1][C][N][C][C@@H1][Branch1][C][N][C@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][N][C@H1][Ring1][#Branch2][O][C@H1][Ring2][Ring1][Ring2][O][C@H1][Branch1][C][N][C][C@@H1][Ring2][Ring1][=N][O],0
[N][C][=Branch1][C][=O][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][#C],1
[C][C][C][C][C][C][Ring1][=Branch1],1
[C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][C][Branch1][=Branch2][O][C][C][N][Branch1][C][C][C][=O],1
[N][C][=Branch1][C][=O][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][#C],1
[Cl][C][C][N][Branch1][Ring1][N][=O][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1],1
[C][Branch2][Ring1][C][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][O][C][Branch1][C][N][=O][C],1
[C][C][Branch1][=N][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][O][C],1
[C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][N][N],1
[N][C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][Branch1][C][O][=O],1
[C][C][O][C][Branch1][Ring2][O][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][Branch1][C][O][C][C][Branch2][Ring1][Ring1][O][C][C][C][Branch1][C][N][C][Branch1][C][O][C][Branch1][C][C][O][Ring1][=Branch2][C][=C][Branch1][C][O][C][C][=Branch1][C][=O][C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][C][=Branch1][C][=O][C][=Ring1][=C][C][Branch1][C][O][=C][Ring2][Ring1][Ring2][C][Ring2][Ring2][Ring1],0
[C][C][O][C][Branch1][#Branch2][C][C][Branch1][C][N][C][Ring1][#Branch1][O][O][C][C][C@@][Branch1][C][O][Branch2][Ring2][=Branch2][C][C][=C][Branch1][C][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=Ring1][=N][C][Branch1][C][O][=C][Ring2][Ring1][Branch2][Ring2][Ring1][Ring1][C][Branch1][C][C][=O],0
[C][C@@H1][O][C@H1][Branch1][#Branch2][C][C@H1][Branch1][C][N][C@@H1][Ring1][#Branch1][O][O][C@H1][C][C@@][Branch1][C][O][Branch2][Ring2][=Branch1][C][C][=C][Branch1][C][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Ring1][N][C][Branch1][C][O][=C][Ring2][Ring1][#Branch1][Ring2][Ring1][C][C][Branch1][C][C][=O],0
[C][O][C][=C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][C][C@][Branch1][C][O][Branch2][Ring2][=C][C][C@H1][Branch2][Ring1][Ring1][O][C@H1][C][C@H1][Branch1][C][N][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][=Branch2][C][=Ring1][P][C][Branch1][C][O][=C][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][C][Ring2][Ring1][P][=Ring2][Ring1][=N][C][=Branch1][C][=O][C][O],0
[C][O][C][=C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][C][C@][Branch1][C][O][Branch2][Branch1][=N][C][C@H1][Branch2][Ring1][P][O][C@H1][C][C@H1][Branch1][S][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][Branch1][C][C][C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][P][C][=Ring2][Ring1][=Branch2][C][Branch1][C][O][=C][Ring2][Ring1][#C][C][=Branch1][C][=O][C][Ring2][Ring2][=Branch2][=Ring2][Ring2][Branch1][C][=Branch1][C][=O][C][O],0
[C][O][C][=C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][C][C@@][Branch1][C][O][Branch2][Ring2][#Branch2][C][C@@H1][Branch1][S][O][C][C][C][Branch1][C][N][C][C][Branch1][C][C][O][Ring1][Branch2][C][=Ring1][S][C][Branch1][C][O][=C][Ring2][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring2][Ring1][S][=Ring2][Ring1][N][C][=Branch1][C][=O][C][O],0
[Cl-1].[C][C][=Branch1][C][=O][C@@][Branch1][C][N][C][C@H1][Branch1][S][O][C@H1][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O][Ring1][Branch2][C][=C][Branch1][C][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Ring1][N][C][Branch1][C][O][=C][Ring2][Ring1][C][C][Ring2][Ring1][S].[H+1],0
[C][C][O][C][Branch1][#Branch2][C][C][Branch1][C][N][C][Ring1][#Branch1][O][O][C][C][C][Branch1][C][O][Branch2][Ring2][=Branch1][C][C][=C][Branch1][C][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Ring1][N][C][Branch1][C][O][=C][Ring2][Ring1][#Branch1][Ring2][Ring1][C][C][=Branch1][C][=O][C][O],0
[C][O][C][=C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][C][C@][Branch1][C][O][Branch2][Ring2][=C][C][C@H1][Branch2][Ring1][Ring1][O][C@H1][C][C@H1][Branch1][C][N][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][=Branch2][C][=Ring1][P][C][Branch1][C][O][=C][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][C][Ring2][Ring1][P][=Ring2][Ring1][=N][C][Branch1][C][C][=O],0
[C][=C][Branch2][Ring2][=N][C][=Branch2][Ring2][Branch2][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=O][C][C][Ring2][Ring1][C][O][Cl][C][Branch1][C][F][Branch1][C][F][F],1
[C][=C][C][=Branch2][Branch1][Branch1][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][=O][C][C][Ring2][Ring1][C][O][C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][=O][Br],1
[O][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=O][C][C][Ring2][Ring1][C][C][N][C][Branch1][C][C][=O],1
[C][=C][C][=Branch2][Branch1][Branch1][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][=O][C][C][Ring2][Ring1][C][O][C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][=O][Cl],1
[C][=C][C][=Branch2][Ring2][S][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=O][C][C][Ring2][Ring1][C][C][Branch1][=Branch1][N][Branch1][C][C][C][=O][Cl],1
[O][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],1
[O][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],1
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][Ring1],1
[C][=C][Branch1][Ring1][C][#N][C][=C][C][=C][Ring1][Branch2][N][Branch1][#C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][O][C][C][C][N][Branch1][C][C][C],1
[C][N][Branch1][C][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][S][Ring1][#Branch1],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][#C][C][=C][Branch1][Branch1][C][C][Ring1][#Branch1][C][=C][C][=C][Ring1][Branch2][C][C][C][N][Branch1][C][C][C],1
[C][N][Branch1][C][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1],1
[N][Branch2][Ring1][#Branch1][C][=C][Branch1][=N][C][C][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][=C][C][C][C][N],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][#C][C][=C][Branch1][Branch1][C][C][Ring1][#Branch1][C][=C][C][=C][Ring1][Branch2][C][C][C][N+1][Branch1][C][C][Branch1][C][C][O-1],1
[C][C][Branch1][#Branch1][C][N][Branch1][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][S][C][C][=C][Branch1][Branch1][N][Ring1][#Branch1][C][C][=C][C][=C][Ring1][Branch2][N][C],1
[C][N][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1],1
[C][N][C][=C][C][=Branch1][C][=O][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][O],1
[C][C][N][C][=C][C][=Branch1][C][=O][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][O],1
[C][C][C][C][N][C][=C][C][=Branch1][C][=O][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][O],1
[C][C][C][C][C][N][C][=C][C][=Branch1][C][=O][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][O],1
[C][=C][N][Branch1][=Branch1][C][C][C][C][C][C][Branch1][C][C][=C][Branch1][C][O][C][Ring1][=N][=O],1
[C][=C][N][Branch1][Branch1][C][C][C][O][C][Branch1][C][C][=C][Branch1][C][O][C][Ring1][N][=O],0
[C][C][N][C][=C][C][=Branch1][C][=O][C][=Branch1][=Branch1][=C][Ring1][#Branch1][C][C][O],1
[C][=C][N][Branch1][Ring2][C][C][O][C][Branch1][Ring1][C][C][=C][Branch1][C][O][C][Ring1][N][=O],0
[C][=C][N][Branch1][=Branch1][C][C][C][C][O][C][Branch1][Ring1][C][C][=C][Branch1][C][O][C][Ring1][=C][=O],0
[C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][C][=Branch2][Ring1][Branch1][=C][Ring1][=Branch2][C][Branch1][=C][N][C][C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][C][=O][O][C],1
[C][=C][Branch1][=Branch2][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=Branch2][Ring1][Branch1][=C][Ring1][#Branch2][C][Branch1][=C][N][C][C][N][Branch1][Ring1][C][C][C][C][C][Ring1][#Branch1][=O][O][C],1
[C][=C][Branch2][Ring1][Branch2][C][=Branch2][Ring1][C][=C][C][=Branch1][=N][=C][Ring1][=Branch1][SH0][Branch1][Ring1][N][C][=Branch1][C][=O][=O][N][O][C][C][Branch1][#C][N][C][C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][C][=C][=O],1
[C][=C][Branch1][=Branch2][SH0][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Branch2][Ring1][N][C][=Branch2][Ring1][=Branch1][=C][Ring1][#Branch2][C][Branch1][#C][N][C][C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][C][=C][=O][O][C][O][C],1
[C][=C][Branch1][=Branch2][SH0][Branch1][C][N][=Branch1][C][=O][=O][C][=C][C][=Branch2][Ring1][=Branch1][=C][Ring1][#Branch2][C][Branch1][#C][N][C][C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][C][C][=O][O][C],1
[C][=C][Branch2][Ring1][Ring1][C][=Branch1][=C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O][O][C][C][Branch1][=N][N][C][C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][=O],1
[C][=C][Branch1][#Branch2][SH0][Branch1][Ring1][C][C][=Branch1][C][=O][=O][C][=C][C][=Branch2][Ring1][Branch1][=C][Ring1][O][C][Branch1][=C][N][C][C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][C][=O][O][C],1
[C][=C][Branch1][#Branch2][SH0][Branch1][Ring1][C][C][=Branch1][C][=O][=O][C][=Branch2][Ring1][N][=C][C][=Branch2][Ring1][Branch1][=C][Ring1][O][C][Branch1][=C][N][C][C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][C][=O][O][C][N],1
[C@H1][Branch2][Ring1][=Branch2][C][N][C][Branch2][Ring1][C][C][=C][Branch1][N][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][Br][O][C][=O][N][Branch1][#Branch1][C][C][C][Ring2][Ring1][Ring2][C][C],1
[O][C][=C][C][=C][C][C@H1][N][Branch2][Ring1][N][C][C][C@@][C@@H1][Branch1][#Branch2][O][C][Ring1][=N][=C][Ring1][O][Ring1][Branch1][C][=Branch1][C][=O][C][C][C@@][Ring1][=C][Ring1][#Branch2][O][C][C][=C],1
[C@@][C][=C][C][C@H1][Branch2][Ring1][=N][C@@][Ring1][=Branch1][Branch2][Ring1][=Branch1][C][C][C][Branch1][S][C@@H1][Ring1][#Branch2][O][C][Ring1][O][=C][Branch1][Branch1][C][=C][Ring1][=N][O][=O][O][N][Branch1][Branch1][C][C][O][C][C][C][Ring2][Ring1][=Branch2],1
[C][O][C][=C][C][=C][C][C@@H1][C@@H1][C][C][C][=Branch1][C][=O][C@@H1][O][C][Ring1][=C][=C][Ring1][N][C@][Ring1][#Branch2][Ring1][Branch1][C][C][N][Ring1][=C][C],1
[C][O][C][=C][C][=C][C][C@H1][N][Branch1][C][C][C][C][C@@][C@@H1][Branch1][#Branch2][O][C][Ring1][=C][=C][Ring1][N][Ring1][Branch1][C][=Branch1][C][=O][C][C][C@@][Ring1][#C][Ring1][#Branch2][O],1
[C][N][C][C][C@][C@H1][O][C][=C][Branch1][C][O][C][=C][C][Branch1][P][C][C@@H1][Ring1][=C][C@][Ring1][N][Branch1][C][O][C][C][C][Ring1][#C][=O][=C][Ring2][Ring1][C][Ring1][#C],1
[C@@][C][=C][C][C@H1][Branch2][Ring1][=N][C@@H1][Ring1][=Branch1][C][C][C][Branch2][Ring1][Ring1][C@@][Ring1][#Branch2][Branch1][=N][O][C][Ring1][O][=C][Branch1][Branch1][C][=C][Ring1][=N][O][C][=O][N][Branch1][C][C][C][C][Ring2][Ring1][=Branch1],1
[C@@][C][=C][C][C@H1][Branch2][Ring1][=N][C@@][Ring1][=Branch1][Branch2][Ring1][=Branch1][C][C][C][Branch1][S][C@@H1][Ring1][#Branch2][O][C][Ring1][O][=C][Branch1][Branch1][C][=C][Ring1][=N][O][=O][O][N][Branch1][Branch2][C][C][=C][Branch1][C][C][C][C][C][Ring2][Ring1][#Branch2],1
[C@@][C][=C][C][C@H1][Branch2][Ring1][=Branch2][C@@H1][Ring1][=Branch1][C][C][C][Branch1][S][C@@H1][Ring1][#Branch2][O][C][Ring1][O][=C][Branch1][Branch1][C][=C][Ring1][=N][O][=O][N][Branch1][C][C][C][C][Ring2][Ring1][Branch1],1
[C][=C][Branch2][Ring1][Branch2][C][Branch1][=C][C][Branch1][#Branch2][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][O][C][Branch1][Ring1][C][C][=O][C][=C][C][=C][Ring2][Ring1][Ring1],1
[C][C][O][C][=Branch1][C][=O][C][Branch1][O][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C@][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][#C][C@H1][Branch1][#Branch2][C][N][Branch1][C][C][C][C][Ring1][=N][C][C][O][C][Branch1][Ring1][C][C][=O],1
[H+1].[Cl-1].[C][C][O][C][=Branch1][C][=O][C][Branch1][O][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1
